datetime,date,settlement_period,national_demand,transmission_system_demand,england_wales_demand,wind_generation,solar_generation,hour,day,month,weekday,is_weekend
2023-07-28 14:00:00,2023-07-28,29,23647,24152,21616,1668,5659,14,28,7,Friday,False
2023-07-28 14:30:00,2023-07-28,30,23255,23760,21329,1714,5283,14,28,7,Friday,False
2023-07-28 15:00:00,2023-07-28,31,22743,23344,20911,1769,5222,15,28,7,Friday,False
2023-07-28 15:30:00,2023-07-28,32,23074,23683,21245,1824,4842,15,28,7,Friday,False
2023-07-28 16:00:00,2023-07-28,33,23298,24218,21453,1788,4480,16,28,7,Friday,False
2023-07-28 16:30:00,2023-07-28,34,23858,24812,22045,1751,3860,16,28,7,Friday,False
2023-07-28 17:00:00,2023-07-28,35,25080,26108,23117,1740,3159,17,28,7,Friday,False
2023-07-28 17:30:00,2023-07-28,36,25721,26752,23720,1729,2370,17,28,7,Friday,False
2023-07-28 18:00:00,2023-07-28,37,25550,27258,23588,1666,1868,18,28,7,Friday,False
2023-07-28 18:30:00,2023-07-28,38,25716,27451,23732,1602,1375,18,28,7,Friday,False
2023-07-28 19:00:00,2023-07-28,39,25657,27227,23655,1539,839,19,28,7,Friday,False
2023-07-28 19:30:00,2023-07-28,40,25581,27141,23614,1475,408,19,28,7,Friday,False
2023-07-28 20:00:00,2023-07-28,41,25688,27137,23692,1464,127,20,28,7,Friday,False
2023-07-28 20:30:00,2023-07-28,42,25131,26578,23154,1453,12,20,28,7,Friday,False
2023-07-28 21:00:00,2023-07-28,43,24573,26171,22625,1460,0,21,28,7,Friday,False
2023-07-28 21:30:00,2023-07-28,44,24106,25746,22151,1466,0,21,28,7,Friday,False
2023-07-28 22:00:00,2023-07-28,45,23200,25185,21296,1469,0,22,28,7,Friday,False
2023-07-28 22:30:00,2023-07-28,46,22386,24429,20585,1471,0,22,28,7,Friday,False
2023-07-28 23:00:00,2023-07-28,47,21354,22493,19651,1469,0,23,28,7,Friday,False
2023-07-28 23:30:00,2023-07-28,48,20209,21285,18608,1467,0,23,28,7,Friday,False
2023-07-29 00:00:00,2023-07-29,1,19297,20883,17753,1490,0,0,29,7,Saturday,True
2023-07-29 00:30:00,2023-07-29,2,18771,20317,17310,1513,0,0,29,7,Saturday,True
2023-07-29 01:00:00,2023-07-29,3,18051,19542,16650,1528,0,1,29,7,Saturday,True
2023-07-29 01:30:00,2023-07-29,4,17563,19058,16207,1543,0,1,29,7,Saturday,True
2023-07-29 02:00:00,2023-07-29,5,17010,18730,15637,1534,0,2,29,7,Saturday,True
2023-07-29 02:30:00,2023-07-29,6,16812,18568,15456,1525,0,2,29,7,Saturday,True
2023-07-29 03:00:00,2023-07-29,7,16761,18671,15383,1545,0,3,29,7,Saturday,True
2023-07-29 03:30:00,2023-07-29,8,16350,18257,14979,1565,0,3,29,7,Saturday,True
2023-07-29 04:00:00,2023-07-29,9,16320,17938,14983,1556,0,4,29,7,Saturday,True
2023-07-29 04:30:00,2023-07-29,10,16149,17768,14844,1546,0,4,29,7,Saturday,True
2023-07-29 05:00:00,2023-07-29,11,16058,17619,14801,1548,0,5,29,7,Saturday,True
2023-07-29 05:30:00,2023-07-29,12,16301,17832,15017,1550,10,5,29,7,Saturday,True
2023-07-29 06:00:00,2023-07-29,13,16847,18231,15523,1576,187,6,29,7,Saturday,True
2023-07-29 06:30:00,2023-07-29,14,17249,18553,15895,1601,530,6,29,7,Saturday,True
2023-07-29 07:00:00,2023-07-29,15,17971,18477,16531,1719,1053,7,29,7,Saturday,True
2023-07-29 07:30:00,2023-07-29,16,18360,18866,16792,1837,1684,7,29,7,Saturday,True
2023-07-29 08:00:00,2023-07-29,17,19054,19560,17368,1978,2575,8,29,7,Saturday,True
2023-07-29 08:30:00,2023-07-29,18,19080,19586,17347,2119,3557,8,29,7,Saturday,True
2023-07-29 09:00:00,2023-07-29,19,19326,19829,17546,2253,4062,9,29,7,Saturday,True
2023-07-29 09:30:00,2023-07-29,20,19070,19576,17317,2387,4839,9,29,7,Saturday,True
2023-07-29 10:00:00,2023-07-29,21,18873,19393,17165,2483,5803,10,29,7,Saturday,True
2023-07-29 10:30:00,2023-07-29,22,18487,19009,16752,2579,6211,10,29,7,Saturday,True
2023-07-29 11:00:00,2023-07-29,23,17786,18882,16027,2717,6604,11,29,7,Saturday,True
2023-07-29 11:30:00,2023-07-29,24,17561,18783,15804,2855,7324,11,29,7,Saturday,True
2023-07-29 12:00:00,2023-07-29,25,17341,18487,15575,2992,7669,12,29,7,Saturday,True
2023-07-29 12:30:00,2023-07-29,26,17011,18326,15366,3128,7807,12,29,7,Saturday,True
2023-07-29 13:00:00,2023-07-29,27,16580,18845,15003,3216,8396,13,29,7,Saturday,True
2023-07-29 13:30:00,2023-07-29,28,16034,18408,14512,3304,7845,13,29,7,Saturday,True
2023-07-29 14:00:00,2023-07-29,29,15528,18400,14072,3370,8266,14,29,7,Saturday,True
2023-07-29 14:30:00,2023-07-29,30,15128,17983,13665,3436,8125,14,29,7,Saturday,True
2023-07-29 15:00:00,2023-07-29,31,15341,17874,13842,3502,7156,15,29,7,Saturday,True
2023-07-29 15:30:00,2023-07-29,32,15544,17960,14093,3568,7010,15,29,7,Saturday,True
2023-07-29 16:00:00,2023-07-29,33,16164,17738,14661,3514,6447,16,29,7,Saturday,True
2023-07-29 16:30:00,2023-07-29,34,16938,18188,15351,3459,5360,16,29,7,Saturday,True
2023-07-29 17:00:00,2023-07-29,35,18395,18899,16698,3375,4605,17,29,7,Saturday,True
2023-07-29 17:30:00,2023-07-29,36,19600,20105,17847,3291,3787,17,29,7,Saturday,True
2023-07-29 18:00:00,2023-07-29,37,20433,21146,18736,3118,2903,18,29,7,Saturday,True
2023-07-29 18:30:00,2023-07-29,38,21231,21988,19635,2945,2179,18,29,7,Saturday,True
2023-07-29 19:00:00,2023-07-29,39,21562,22702,19985,2748,1481,19,29,7,Saturday,True
2023-07-29 19:30:00,2023-07-29,40,21910,23049,20317,2551,784,19,29,7,Saturday,True
2023-07-29 20:00:00,2023-07-29,41,21738,22956,20212,2450,314,20,29,7,Saturday,True
2023-07-29 20:30:00,2023-07-29,42,21687,22905,20170,2348,40,20,29,7,Saturday,True
2023-07-29 21:00:00,2023-07-29,43,21702,22558,20135,2337,0,21,29,7,Saturday,True
2023-07-29 21:30:00,2023-07-29,44,21567,22382,19951,2326,0,21,29,7,Saturday,True
2023-07-29 22:00:00,2023-07-29,45,20726,21557,19171,2339,0,22,29,7,Saturday,True
2023-07-29 22:30:00,2023-07-29,46,19970,20828,18486,2352,0,22,29,7,Saturday,True
2023-07-29 23:00:00,2023-07-29,47,18809,19588,17452,2383,0,23,29,7,Saturday,True
2023-07-29 23:30:00,2023-07-29,48,17993,18834,16689,2413,0,23,29,7,Saturday,True
2023-07-30 00:00:00,2023-07-30,1,17200,18977,15985,2413,0,0,30,7,Sunday,True
2023-07-30 00:30:00,2023-07-30,2,16948,18789,15752,2412,0,0,30,7,Sunday,True
2023-07-30 01:00:00,2023-07-30,3,16346,18917,15199,2451,0,1,30,7,Sunday,True
2023-07-30 01:30:00,2023-07-30,4,16157,18797,15127,2490,0,1,30,7,Sunday,True
2023-07-30 02:00:00,2023-07-30,5,15553,19265,14563,2518,0,2,30,7,Sunday,True
2023-07-30 02:30:00,2023-07-30,6,15137,19075,14187,2545,0,2,30,7,Sunday,True
2023-07-30 03:00:00,2023-07-30,7,14673,19298,13753,2574,0,3,30,7,Sunday,True
2023-07-30 03:30:00,2023-07-30,8,14511,19274,13556,2602,0,3,30,7,Sunday,True
2023-07-30 04:00:00,2023-07-30,9,14520,19441,13586,2629,0,4,30,7,Sunday,True
2023-07-30 04:30:00,2023-07-30,10,14511,19630,13606,2655,0,4,30,7,Sunday,True
2023-07-30 05:00:00,2023-07-30,11,14215,19151,13385,2680,0,5,30,7,Sunday,True
2023-07-30 05:30:00,2023-07-30,12,14221,19227,13411,2705,34,5,30,7,Sunday,True
2023-07-30 06:00:00,2023-07-30,13,14681,19234,13844,2774,260,6,30,7,Sunday,True
2023-07-30 06:30:00,2023-07-30,14,14742,19309,13904,2842,673,6,30,7,Sunday,True
2023-07-30 07:00:00,2023-07-30,15,15178,19802,14275,2980,1353,7,30,7,Sunday,True
2023-07-30 07:30:00,2023-07-30,16,15235,19933,14268,3117,2074,7,30,7,Sunday,True
2023-07-30 08:00:00,2023-07-30,17,16040,20659,14958,3229,2723,8,30,7,Sunday,True
2023-07-30 08:30:00,2023-07-30,18,16347,20939,15168,3340,3271,8,30,7,Sunday,True
2023-07-30 09:00:00,2023-07-30,19,17039,21027,15735,3419,3961,9,30,7,Sunday,True
2023-07-30 09:30:00,2023-07-30,20,17645,21576,16314,3498,4288,9,30,7,Sunday,True
2023-07-30 10:00:00,2023-07-30,21,17983,22405,16618,3482,4628,10,30,7,Sunday,True
2023-07-30 10:30:00,2023-07-30,22,18307,22711,16976,3466,4724,10,30,7,Sunday,True
2023-07-30 11:00:00,2023-07-30,23,19027,22805,17639,3491,4694,11,30,7,Sunday,True
2023-07-30 11:30:00,2023-07-30,24,19159,22897,17759,3516,4917,11,30,7,Sunday,True
2023-07-30 12:00:00,2023-07-30,25,19945,23316,18496,3522,4942,12,30,7,Sunday,True
2023-07-30 12:30:00,2023-07-30,26,20365,23674,18930,3527,4272,12,30,7,Sunday,True
2023-07-30 13:00:00,2023-07-30,27,20649,23700,19137,3542,3700,13,30,7,Sunday,True
2023-07-30 13:30:00,2023-07-30,28,20545,23598,19070,3557,3345,13,30,7,Sunday,True
2023-07-30 14:00:00,2023-07-30,29,20524,23492,19027,3505,3315,14,30,7,Sunday,True
2023-07-30 14:30:00,2023-07-30,30,20435,23390,18927,3452,3208,14,30,7,Sunday,True
2023-07-30 15:00:00,2023-07-30,31,20801,23553,19178,3362,2832,15,30,7,Sunday,True
2023-07-30 15:30:00,2023-07-30,32,21101,23688,19462,3271,2625,15,30,7,Sunday,True
2023-07-30 16:00:00,2023-07-30,33,21961,23336,20226,3095,2308,16,30,7,Sunday,True
2023-07-30 16:30:00,2023-07-30,34,22869,24093,21042,2919,2093,16,30,7,Sunday,True
2023-07-30 17:00:00,2023-07-30,35,23714,24783,21705,2754,1701,17,30,7,Sunday,True
2023-07-30 17:30:00,2023-07-30,36,24110,25200,22069,2588,1336,17,30,7,Sunday,True
2023-07-30 18:00:00,2023-07-30,37,24539,25610,22408,2398,996,18,30,7,Sunday,True
2023-07-30 18:30:00,2023-07-30,38,24658,25674,22527,2207,725,18,30,7,Sunday,True
2023-07-30 19:00:00,2023-07-30,39,24615,25501,22440,2086,424,19,30,7,Sunday,True
2023-07-30 19:30:00,2023-07-30,40,24506,25409,22311,1965,195,19,30,7,Sunday,True
2023-07-30 20:00:00,2023-07-30,41,24096,24865,21927,1916,64,20,30,7,Sunday,True
2023-07-30 20:30:00,2023-07-30,42,23750,24531,21631,1867,4,20,30,7,Sunday,True
2023-07-30 21:00:00,2023-07-30,43,23467,24262,21318,1867,0,21,30,7,Sunday,True
2023-07-30 21:30:00,2023-07-30,44,22706,23600,20538,1866,0,21,30,7,Sunday,True
2023-07-30 22:00:00,2023-07-30,45,21919,22787,19813,1880,0,22,30,7,Sunday,True
2023-07-30 22:30:00,2023-07-30,46,21039,21992,19026,1894,0,22,30,7,Sunday,True
2023-07-30 23:00:00,2023-07-30,47,19603,20857,17680,1915,0,23,30,7,Sunday,True
2023-07-30 23:30:00,2023-07-30,48,18612,19748,16774,1936,0,23,30,7,Sunday,True
2023-07-31 00:00:00,2023-07-31,1,17783,19254,16017,1928,0,0,31,7,Monday,False
2023-07-31 00:30:00,2023-07-31,2,17306,19090,15589,1920,0,0,31,7,Monday,False
2023-07-31 01:00:00,2023-07-31,3,16806,19019,15111,1938,0,1,31,7,Monday,False
2023-07-31 01:30:00,2023-07-31,4,16790,19119,15132,1955,0,1,31,7,Monday,False
2023-07-31 02:00:00,2023-07-31,5,16697,18112,15070,1937,0,2,31,7,Monday,False
2023-07-31 02:30:00,2023-07-31,6,16381,17982,14737,1919,0,2,31,7,Monday,False
2023-07-31 03:00:00,2023-07-31,7,16200,17967,14545,1903,0,3,31,7,Monday,False
2023-07-31 03:30:00,2023-07-31,8,16162,17937,14508,1887,0,3,31,7,Monday,False
2023-07-31 04:00:00,2023-07-31,9,16002,17900,14417,1853,0,4,31,7,Monday,False
2023-07-31 04:30:00,2023-07-31,10,15973,17869,14400,1819,0,4,31,7,Monday,False
2023-07-31 05:00:00,2023-07-31,11,16441,19024,14844,1786,0,5,31,7,Monday,False
2023-07-31 05:30:00,2023-07-31,12,17228,19822,15596,1753,13,5,31,7,Monday,False
2023-07-31 06:00:00,2023-07-31,13,18873,20577,17140,1737,172,6,31,7,Monday,False
2023-07-31 06:30:00,2023-07-31,14,20432,22057,18581,1720,433,6,31,7,Monday,False
2023-07-31 07:00:00,2023-07-31,15,22300,22908,20270,1761,703,7,31,7,Monday,False
2023-07-31 07:30:00,2023-07-31,16,23559,24268,21393,1802,1162,7,31,7,Monday,False
2023-07-31 08:00:00,2023-07-31,17,25098,26065,22816,1867,1382,8,31,7,Monday,False
2023-07-31 08:30:00,2023-07-31,18,25682,26717,23392,1931,1757,8,31,7,Monday,False
2023-07-31 09:00:00,2023-07-31,19,25887,27019,23550,2003,1891,9,31,7,Monday,False
2023-07-31 09:30:00,2023-07-31,20,25819,26948,23490,2075,1936,9,31,7,Monday,False
2023-07-31 10:00:00,2023-07-31,21,26287,27385,23815,2105,1826,10,31,7,Monday,False
2023-07-31 10:30:00,2023-07-31,22,26263,27320,23779,2134,2087,10,31,7,Monday,False
2023-07-31 11:00:00,2023-07-31,23,26406,27327,23974,2204,2221,11,31,7,Monday,False
2023-07-31 11:30:00,2023-07-31,24,26526,27389,24125,2273,2079,11,31,7,Monday,False
2023-07-31 12:00:00,2023-07-31,25,27165,28139,24735,2325,1898,12,31,7,Monday,False
2023-07-31 12:30:00,2023-07-31,26,27311,28261,24950,2377,1888,12,31,7,Monday,False
2023-07-31 13:00:00,2023-07-31,27,27579,28433,25311,2443,1538,13,31,7,Monday,False
2023-07-31 13:30:00,2023-07-31,28,27503,28457,25243,2508,1612,13,31,7,Monday,False
2023-07-31 14:00:00,2023-07-31,29,27114,28034,24910,2528,1711,14,31,7,Monday,False
2023-07-31 14:30:00,2023-07-31,30,26565,27520,24405,2547,1948,14,31,7,Monday,False
2023-07-31 15:00:00,2023-07-31,31,26479,27391,24294,2557,2353,15,31,7,Monday,False
2023-07-31 15:30:00,2023-07-31,32,26166,26986,23901,2566,2523,15,31,7,Monday,False
2023-07-31 16:00:00,2023-07-31,33,25960,26727,23576,2541,2779,16,31,7,Monday,False
2023-07-31 16:30:00,2023-07-31,34,26164,26831,23710,2516,2911,16,31,7,Monday,False
2023-07-31 17:00:00,2023-07-31,35,26668,27392,24106,2418,2610,17,31,7,Monday,False
2023-07-31 17:30:00,2023-07-31,36,27325,28025,24699,2319,2158,17,31,7,Monday,False
2023-07-31 18:00:00,2023-07-31,37,27546,28545,24903,2195,1796,18,31,7,Monday,False
2023-07-31 18:30:00,2023-07-31,38,27257,28326,24652,2071,1342,18,31,7,Monday,False
2023-07-31 19:00:00,2023-07-31,39,27221,28185,24712,1975,837,19,31,7,Monday,False
2023-07-31 19:30:00,2023-07-31,40,27033,28115,24576,1878,533,19,31,7,Monday,False
2023-07-31 20:00:00,2023-07-31,41,26694,27625,24421,1812,178,20,31,7,Monday,False
2023-07-31 20:30:00,2023-07-31,42,26109,27152,23965,1745,12,20,31,7,Monday,False
2023-07-31 21:00:00,2023-07-31,43,25556,26507,23482,1732,0,21,31,7,Monday,False
2023-07-31 21:30:00,2023-07-31,44,24754,25897,22674,1719,0,21,31,7,Monday,False
2023-07-31 22:00:00,2023-07-31,45,23201,24447,21229,1728,0,22,31,7,Monday,False
2023-07-31 22:30:00,2023-07-31,46,22049,23446,20212,1737,0,22,31,7,Monday,False
2023-07-31 23:00:00,2023-07-31,47,20767,22332,19083,1752,0,23,31,7,Monday,False
2023-07-31 23:30:00,2023-07-31,48,19588,21003,17961,1767,0,23,31,7,Monday,False
2023-08-01 00:00:00,2023-08-01,1,18697,20659,17135,1847,0,0,1,8,Tuesday,False
2023-08-01 00:30:00,2023-08-01,2,18231,20424,16660,1927,0,0,1,8,Tuesday,False
2023-08-01 01:00:00,2023-08-01,3,17623,20086,16110,1944,0,1,1,8,Tuesday,False
2023-08-01 01:30:00,2023-08-01,4,17591,20004,16078,1961,0,1,1,8,Tuesday,False
2023-08-01 02:00:00,2023-08-01,5,17310,19760,15781,1947,0,2,1,8,Tuesday,False
2023-08-01 02:30:00,2023-08-01,6,16812,19339,15299,1932,0,2,1,8,Tuesday,False
2023-08-01 03:00:00,2023-08-01,7,16744,19347,15203,1934,0,3,1,8,Tuesday,False
2023-08-01 03:30:00,2023-08-01,8,16608,19210,15042,1935,0,3,1,8,Tuesday,False
2023-08-01 04:00:00,2023-08-01,9,16650,19138,15058,1924,0,4,1,8,Tuesday,False
2023-08-01 04:30:00,2023-08-01,10,16720,19067,15144,1913,0,4,1,8,Tuesday,False
2023-08-01 05:00:00,2023-08-01,11,17031,19564,15464,1884,0,5,1,8,Tuesday,False
2023-08-01 05:30:00,2023-08-01,12,17554,20006,15926,1854,31,5,1,8,Tuesday,False
2023-08-01 06:00:00,2023-08-01,13,19164,21126,17417,1864,240,6,1,8,Tuesday,False
2023-08-01 06:30:00,2023-08-01,14,20366,22344,18532,1873,670,6,1,8,Tuesday,False
2023-08-01 07:00:00,2023-08-01,15,22001,24443,19962,1897,1141,7,1,8,Tuesday,False
2023-08-01 07:30:00,2023-08-01,16,23137,25638,21002,1920,1718,7,1,8,Tuesday,False
2023-08-01 08:00:00,2023-08-01,17,24355,26136,22077,1951,2411,8,1,8,Tuesday,False
2023-08-01 08:30:00,2023-08-01,18,24716,26494,22340,1981,3090,8,1,8,Tuesday,False
2023-08-01 09:00:00,2023-08-01,19,24791,26276,22334,1983,3558,9,1,8,Tuesday,False
2023-08-01 09:30:00,2023-08-01,20,24646,26130,22172,1985,3923,9,1,8,Tuesday,False
2023-08-01 10:00:00,2023-08-01,21,24775,26261,22309,1928,4490,10,1,8,Tuesday,False
2023-08-01 10:30:00,2023-08-01,22,24449,25934,21992,1870,4605,10,1,8,Tuesday,False
2023-08-01 11:00:00,2023-08-01,23,24441,25923,21973,1849,5022,11,1,8,Tuesday,False
2023-08-01 11:30:00,2023-08-01,24,24618,26102,22158,1827,5394,11,1,8,Tuesday,False
2023-08-01 12:00:00,2023-08-01,25,24853,26336,22361,1770,5740,12,1,8,Tuesday,False
2023-08-01 12:30:00,2023-08-01,26,24757,26239,22291,1712,6136,12,1,8,Tuesday,False
2023-08-01 13:00:00,2023-08-01,27,24762,26245,22284,1649,5834,13,1,8,Tuesday,False
2023-08-01 13:30:00,2023-08-01,28,24251,25733,21799,1585,5415,13,1,8,Tuesday,False
2023-08-01 14:00:00,2023-08-01,29,24289,25771,21875,1528,5515,14,1,8,Tuesday,False
2023-08-01 14:30:00,2023-08-01,30,24133,25614,21745,1470,5536,14,1,8,Tuesday,False
2023-08-01 15:00:00,2023-08-01,31,24134,25615,21753,1394,5118,15,1,8,Tuesday,False
2023-08-01 15:30:00,2023-08-01,32,24370,25851,22029,1317,4754,15,1,8,Tuesday,False
2023-08-01 16:00:00,2023-08-01,33,24714,26195,22313,1229,4296,16,1,8,Tuesday,False
2023-08-01 16:30:00,2023-08-01,34,25343,26739,22881,1141,3760,16,1,8,Tuesday,False
2023-08-01 17:00:00,2023-08-01,35,26326,27455,23786,1055,2753,17,1,8,Tuesday,False
2023-08-01 17:30:00,2023-08-01,36,26991,28017,24469,969,1920,17,1,8,Tuesday,False
2023-08-01 18:00:00,2023-08-01,37,27327,28125,24819,896,1371,18,1,8,Tuesday,False
2023-08-01 18:30:00,2023-08-01,38,27528,28319,25038,822,1012,18,1,8,Tuesday,False
2023-08-01 19:00:00,2023-08-01,39,27368,28072,24982,819,676,19,1,8,Tuesday,False
2023-08-01 19:30:00,2023-08-01,40,27212,27911,24890,815,384,19,1,8,Tuesday,False
2023-08-01 20:00:00,2023-08-01,41,26984,27639,24699,857,147,20,1,8,Tuesday,False
2023-08-01 20:30:00,2023-08-01,42,26520,27169,24241,898,14,20,1,8,Tuesday,False
2023-08-01 21:00:00,2023-08-01,43,26064,26669,23844,966,0,21,1,8,Tuesday,False
2023-08-01 21:30:00,2023-08-01,44,25719,26318,23503,1033,0,21,1,8,Tuesday,False
2023-08-01 22:00:00,2023-08-01,45,24326,24875,22135,1100,0,22,1,8,Tuesday,False
2023-08-01 22:30:00,2023-08-01,46,22953,23508,20903,1166,0,22,1,8,Tuesday,False
2023-08-01 23:00:00,2023-08-01,47,21534,22155,19629,1213,0,23,1,8,Tuesday,False
2023-08-01 23:30:00,2023-08-01,48,20360,20885,18552,1259,0,23,1,8,Tuesday,False
2023-08-02 00:00:00,2023-08-02,1,19455,19986,17738,1243,0,0,2,8,Wednesday,False
2023-08-02 00:30:00,2023-08-02,2,18971,19512,17313,1227,0,0,2,8,Wednesday,False
2023-08-02 01:00:00,2023-08-02,3,18513,19252,16887,1277,0,1,2,8,Wednesday,False
2023-08-02 01:30:00,2023-08-02,4,18404,19218,16784,1326,0,1,2,8,Wednesday,False
2023-08-02 02:00:00,2023-08-02,5,18090,19086,16505,1438,0,2,2,8,Wednesday,False
2023-08-02 02:30:00,2023-08-02,6,17809,19126,16233,1550,0,2,2,8,Wednesday,False
2023-08-02 03:00:00,2023-08-02,7,17519,19392,15987,1658,0,3,2,8,Wednesday,False
2023-08-02 03:30:00,2023-08-02,8,17312,19426,15773,1766,0,3,2,8,Wednesday,False
2023-08-02 04:00:00,2023-08-02,9,16957,19508,15532,1821,0,4,2,8,Wednesday,False
2023-08-02 04:30:00,2023-08-02,10,17081,19617,15706,1876,0,4,2,8,Wednesday,False
2023-08-02 05:00:00,2023-08-02,11,17440,19876,16103,1917,0,5,2,8,Wednesday,False
2023-08-02 05:30:00,2023-08-02,12,17660,20081,16377,1957,1,5,2,8,Wednesday,False
2023-08-02 06:00:00,2023-08-02,13,19194,21466,17795,2005,61,6,2,8,Wednesday,False
2023-08-02 06:30:00,2023-08-02,14,20157,22418,18682,2053,284,6,2,8,Wednesday,False
2023-08-02 07:00:00,2023-08-02,15,21802,24253,20164,2080,600,7,2,8,Wednesday,False
2023-08-02 07:30:00,2023-08-02,16,23211,25696,21515,2107,1080,7,2,8,Wednesday,False
2023-08-02 08:00:00,2023-08-02,17,24652,26429,22790,2142,1799,8,2,8,Wednesday,False
2023-08-02 08:30:00,2023-08-02,18,24906,26532,22957,2177,2286,8,2,8,Wednesday,False
2023-08-02 09:00:00,2023-08-02,19,25169,26399,23163,2199,2956,9,2,8,Wednesday,False
2023-08-02 09:30:00,2023-08-02,20,25117,26234,23103,2220,3378,9,2,8,Wednesday,False
2023-08-02 10:00:00,2023-08-02,21,25113,26152,23089,2196,3777,10,2,8,Wednesday,False
2023-08-02 10:30:00,2023-08-02,22,25094,26044,23046,2172,3991,10,2,8,Wednesday,False
2023-08-02 11:00:00,2023-08-02,23,25375,26306,23317,2207,4261,11,2,8,Wednesday,False
2023-08-02 11:30:00,2023-08-02,24,25474,26458,23464,2241,4975,11,2,8,Wednesday,False
2023-08-02 12:00:00,2023-08-02,25,25666,26579,23615,2260,4293,12,2,8,Wednesday,False
2023-08-02 12:30:00,2023-08-02,26,25375,26329,23406,2278,4579,12,2,8,Wednesday,False
2023-08-02 13:00:00,2023-08-02,27,25366,26322,23492,2324,4235,13,2,8,Wednesday,False
2023-08-02 13:30:00,2023-08-02,28,24989,26021,23203,2369,4574,13,2,8,Wednesday,False
2023-08-02 14:00:00,2023-08-02,29,24643,25652,22921,2401,4504,14,2,8,Wednesday,False
2023-08-02 14:30:00,2023-08-02,30,24565,25634,22804,2432,4245,14,2,8,Wednesday,False
2023-08-02 15:00:00,2023-08-02,31,24603,25692,22733,2484,3998,15,2,8,Wednesday,False
2023-08-02 15:30:00,2023-08-02,32,24742,25702,22865,2536,3760,15,2,8,Wednesday,False
2023-08-02 16:00:00,2023-08-02,33,25001,25908,22991,2532,3443,16,2,8,Wednesday,False
2023-08-02 16:30:00,2023-08-02,34,25419,26226,23300,2528,3135,16,2,8,Wednesday,False
2023-08-02 17:00:00,2023-08-02,35,26032,26898,23783,2499,2386,17,2,8,Wednesday,False
2023-08-02 17:30:00,2023-08-02,36,26299,27135,24083,2469,1821,17,2,8,Wednesday,False
2023-08-02 18:00:00,2023-08-02,37,26763,27469,24517,2427,1909,18,2,8,Wednesday,False
2023-08-02 18:30:00,2023-08-02,38,27171,27902,24854,2384,1238,18,2,8,Wednesday,False
2023-08-02 19:00:00,2023-08-02,39,27105,27804,24693,2306,819,19,2,8,Wednesday,False
2023-08-02 19:30:00,2023-08-02,40,26772,27506,24475,2228,385,19,2,8,Wednesday,False
2023-08-02 20:00:00,2023-08-02,41,26495,27378,24207,2187,103,20,2,8,Wednesday,False
2023-08-02 20:30:00,2023-08-02,42,26251,27193,23898,2146,4,20,2,8,Wednesday,False
2023-08-02 21:00:00,2023-08-02,43,26111,26958,23754,2136,0,21,2,8,Wednesday,False
2023-08-02 21:30:00,2023-08-02,44,25434,26424,23052,2126,0,21,2,8,Wednesday,False
2023-08-02 22:00:00,2023-08-02,45,23962,25083,21679,2109,0,22,2,8,Wednesday,False
2023-08-02 22:30:00,2023-08-02,46,22528,23675,20376,2092,0,22,2,8,Wednesday,False
2023-08-02 23:00:00,2023-08-02,47,21166,22206,19208,2062,0,23,2,8,Wednesday,False
2023-08-02 23:30:00,2023-08-02,48,20080,21091,18277,2031,0,23,2,8,Wednesday,False
2023-08-03 00:00:00,2023-08-03,1,19216,21286,17518,1963,0,0,3,8,Thursday,False
2023-08-03 00:30:00,2023-08-03,2,18716,20953,17057,1895,0,0,3,8,Thursday,False
2023-08-03 01:00:00,2023-08-03,3,18172,21393,16602,1863,0,1,3,8,Thursday,False
2023-08-03 01:30:00,2023-08-03,4,18102,21358,16554,1831,0,1,3,8,Thursday,False
2023-08-03 02:00:00,2023-08-03,5,17675,20813,16169,1818,0,2,3,8,Thursday,False
2023-08-03 02:30:00,2023-08-03,6,17419,20577,15931,1805,0,2,3,8,Thursday,False
2023-08-03 03:00:00,2023-08-03,7,17453,20548,15973,1780,0,3,3,8,Thursday,False
2023-08-03 03:30:00,2023-08-03,8,17366,20479,15886,1754,0,3,3,8,Thursday,False
2023-08-03 04:00:00,2023-08-03,9,17316,20437,15882,1705,0,4,3,8,Thursday,False
2023-08-03 04:30:00,2023-08-03,10,17436,20554,15984,1656,0,4,3,8,Thursday,False
2023-08-03 05:00:00,2023-08-03,11,17448,20398,16074,1628,0,5,3,8,Thursday,False
2023-08-03 05:30:00,2023-08-03,12,18027,20644,16657,1599,10,5,3,8,Thursday,False
2023-08-03 06:00:00,2023-08-03,13,19847,21018,18310,1600,175,6,3,8,Thursday,False
2023-08-03 06:30:00,2023-08-03,14,20961,22109,19331,1600,489,6,3,8,Thursday,False
2023-08-03 07:00:00,2023-08-03,15,22644,23874,20847,1640,974,7,3,8,Thursday,False
2023-08-03 07:30:00,2023-08-03,16,23803,25205,21865,1679,1641,7,3,8,Thursday,False
2023-08-03 08:00:00,2023-08-03,17,24641,26127,22549,1754,2170,8,3,8,Thursday,False
2023-08-03 08:30:00,2023-08-03,18,25001,26487,22809,1828,2831,8,3,8,Thursday,False
2023-08-03 09:00:00,2023-08-03,19,25050,26536,22844,1869,4000,9,3,8,Thursday,False
2023-08-03 09:30:00,2023-08-03,20,24838,26322,22627,1910,4837,9,3,8,Thursday,False
2023-08-03 10:00:00,2023-08-03,21,24251,25723,22069,1935,5609,10,3,8,Thursday,False
